asset,frequency,model_family,regime,target,feature_id,n,sample_start,sample_end,calendar,calendar_assumption,close_time_assumption,p_value,fdr_q_value
ETH,daily,etf_era_augmented,eth_etf_era,eth_ret,spy_ret,333,2024-07-24,2026-04-10,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.000135061412855,0.0005402456514201
ETH,daily,etf_era_augmented,eth_etf_era,eth_ret,iwm_ret,333,2024-07-24,2026-04-10,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,2.1655340827972585e-07,3.464854532475613e-06
ETH,daily,etf_era_augmented,eth_etf_era,eth_ret,dxy_ret,333,2024-07-24,2026-04-10,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.8761366333846552,0.8761366333846552
ETH,daily,etf_era_augmented,eth_etf_era,eth_ret,gold_ret,333,2024-07-24,2026-04-10,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.7943172414451172,0.8761366333846552
ETH,daily,etf_era_augmented,eth_etf_era,eth_ret,vix_d1,333,2024-07-24,2026-04-10,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.286374121230771,0.3890314823526582
ETH,daily,etf_era_augmented,eth_etf_era,eth_ret,real_yield_d1,333,2024-07-24,2026-04-10,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0890969036490215,0.1583944953760383
ETH,daily,etf_era_augmented,eth_etf_era,eth_ret,nominal_10y_d1,333,2024-07-24,2026-04-10,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0659525411784893,0.1471880538798747
ETH,daily,etf_era_augmented,eth_etf_era,eth_ret,eth_etf_flow_intensity_lag0,333,2024-07-24,2026-04-10,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,7.886928765409982e-06,6.309543012327985e-05
ETH,daily,etf_era_augmented,eth_etf_era,eth_ret,eth_etf_flow_intensity_lag1,333,2024-07-24,2026-04-10,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.2917736117644937,0.3890314823526582
ETH,daily,etf_era_augmented,eth_etf_era,eth_ret,stablecoin_supply_growth_lag1,333,2024-07-24,2026-04-10,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.735680159321985,0.8761366333846552
ETH,daily,etf_era_augmented,eth_etf_era,eth_ret,valuation_sensitive_defi_tvl_growth_lag1,333,2024-07-24,2026-04-10,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0015213954358547,0.0040570544956127
ETH,daily,etf_era_augmented,eth_etf_era,eth_ret,fear_greed_altme_lag1,333,2024-07-24,2026-04-10,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.8265616786762353,0.8761366333846552
ETH,daily,etf_era_augmented,eth_etf_era,eth_ret,fear_greed_change_lag1,333,2024-07-24,2026-04-10,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0735940269399373,0.1471880538798747
ETH,daily,etf_era_augmented,eth_etf_era,eth_ret,eth_oi_to_mcap_growth_lag1,333,2024-07-24,2026-04-10,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0012601872096016,0.0040325990707254
ETH,daily,etf_era_augmented,eth_etf_era,eth_ret,eth_funding_z_lag1,333,2024-07-24,2026-04-10,etf_trading_daily,ETF-era daily panel uses dates with ETF flow observations; BTC/ETH returns run from the prior ETF trading date to the current ETF trading date.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.1492102601883649,0.2387364163013838
ETH,weekly,etf_era_augmented,eth_etf_era,eth_ret,qqq_ret,90,2024-07-26,2026-04-10,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0007744999070207,0.0038724995351039
ETH,weekly,etf_era_augmented,eth_etf_era,eth_ret,spy_ret,90,2024-07-26,2026-04-10,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0020627447327967,0.0077352927479879
ETH,weekly,etf_era_augmented,eth_etf_era,eth_ret,iwm_ret,90,2024-07-26,2026-04-10,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,7.570854019283112e-06,0.0001135628102892
ETH,weekly,etf_era_augmented,eth_etf_era,eth_ret,dxy_ret,90,2024-07-26,2026-04-10,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.8545695001185318,0.9251715725091472
ETH,weekly,etf_era_augmented,eth_etf_era,eth_ret,gold_ret,90,2024-07-26,2026-04-10,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0571142511587708,0.122387681054509
ETH,weekly,etf_era_augmented,eth_etf_era,eth_ret,vix_d1,90,2024-07-26,2026-04-10,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.9251715725091472,0.9251715725091472
ETH,weekly,etf_era_augmented,eth_etf_era,eth_ret,real_yield_d1,90,2024-07-26,2026-04-10,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0542639684203214,0.122387681054509
ETH,weekly,etf_era_augmented,eth_etf_era,eth_ret,nominal_10y_d1,90,2024-07-26,2026-04-10,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.4984994281408746,0.679771947464829
ETH,weekly,etf_era_augmented,eth_etf_era,eth_ret,eth_etf_flow_intensity_lag0,90,2024-07-26,2026-04-10,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,2.10494164175236e-05,0.0001578706231314
ETH,weekly,etf_era_augmented,eth_etf_era,eth_ret,stablecoin_supply_growth_lag1,90,2024-07-26,2026-04-10,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.8802823763124592,0.9251715725091472
ETH,weekly,etf_era_augmented,eth_etf_era,eth_ret,valuation_sensitive_defi_tvl_growth_lag1,90,2024-07-26,2026-04-10,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.2871210915654559,0.430681637348184
ETH,weekly,etf_era_augmented,eth_etf_era,eth_ret,fear_greed_altme_lag1,90,2024-07-26,2026-04-10,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.6319946984963473,0.789993373120434
ETH,weekly,etf_era_augmented,eth_etf_era,eth_ret,fear_greed_change_lag1,90,2024-07-26,2026-04-10,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0668269457137024,0.125300523213192
ETH,weekly,etf_era_augmented,eth_etf_era,eth_ret,eth_oi_to_mcap_growth_lag1,90,2024-07-26,2026-04-10,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.0430390409320954,0.122387681054509
ETH,weekly,etf_era_augmented,eth_etf_era,eth_ret,eth_funding_z_lag1,90,2024-07-26,2026-04-10,etf_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves. ETF-era weekly rows are Friday-ended trading-week summaries.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,0.204116794853304,0.34019465808884
