date,asset,window_days,feature_id,feature_label,beta,correlation,sample_count,n,timing,calendar,calendar_assumption,close_time_assumption
2023-04-07,BTC,365,spy_ret,SPY return,1.3624879305331823,0.5092290660652684,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-04-07,BTC,365,dxy_ret,DXY return,-0.7737461727299159,-0.120143882527123,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-04-07,BTC,365,gold_ret,Gold return,1.019067591894302,0.2507123199967895,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-04-07,BTC,365,vix_d1,VIX change,-0.0108363838627454,-0.4341434423209526,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-04-07,BTC,365,real_yield_d1,Real-yield change,-0.0856922005494311,-0.1770206129128057,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-04-07,BTC,365,nominal_10y_d1,10Y yield change,-0.0699749196809329,-0.1448520940805092,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-04-21,BTC,365,qqq_ret,QQQ return,1.0830054157589122,0.5186722189719689,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-04-21,BTC,365,spy_ret,SPY return,1.345647243804997,0.5001882899661183,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-04-21,BTC,365,dxy_ret,DXY return,-0.7192768615359918,-0.112169151727165,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-04-21,BTC,365,gold_ret,Gold return,1.0344118405820033,0.2560050920603381,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-04-21,BTC,365,vix_d1,VIX change,-0.0105824162758282,-0.4185857432995784,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-04-21,BTC,365,real_yield_d1,Real-yield change,-0.0859422622552544,-0.177502245363789,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-04-21,BTC,365,nominal_10y_d1,10Y yield change,-0.0659015841764401,-0.1356699216075504,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-05-05,BTC,365,qqq_ret,QQQ return,1.0820566742733395,0.502899942374712,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-05-05,BTC,365,spy_ret,SPY return,1.3366320941321772,0.4811608804819213,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-05-05,BTC,365,dxy_ret,DXY return,-0.8285113737931308,-0.1275182585879573,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-05-05,BTC,365,gold_ret,Gold return,1.0982679969444933,0.2715699386468177,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-05-05,BTC,365,vix_d1,VIX change,-0.0110551330301134,-0.3987956103435904,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-05-05,BTC,365,real_yield_d1,Real-yield change,-0.086367359845287,-0.178719761201268,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-05-05,BTC,365,nominal_10y_d1,10Y yield change,-0.0686904992399882,-0.14471222985679,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-05-19,BTC,365,qqq_ret,QQQ return,0.9983389844726333,0.4593988322813923,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-05-19,BTC,365,spy_ret,SPY return,1.2315265252002447,0.442580765854171,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-05-19,BTC,365,dxy_ret,DXY return,-0.8480788836986904,-0.1357262958484651,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-05-19,BTC,365,gold_ret,Gold return,1.0784301637658342,0.279256028477936,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-05-19,BTC,365,vix_d1,VIX change,-0.0102205389761154,-0.3529904938299646,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-05-19,BTC,365,real_yield_d1,Real-yield change,-0.0921919207217712,-0.1977028983779137,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-05-19,BTC,365,nominal_10y_d1,10Y yield change,-0.0777262576799585,-0.1702107679089262,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-06-02,BTC,365,qqq_ret,QQQ return,1.0433070759430605,0.4859361057019712,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-06-02,BTC,365,spy_ret,SPY return,1.2988371679090671,0.4707832601084927,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-06-02,BTC,365,dxy_ret,DXY return,-0.9217141460903469,-0.1494387562931037,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-06-02,BTC,365,gold_ret,Gold return,1.0744713454307806,0.2833982089608013,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-06-02,BTC,365,vix_d1,VIX change,-0.0104474548540343,-0.3692793580423993,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-06-02,BTC,365,real_yield_d1,Real-yield change,-0.0924337724775472,-0.2019700999707383,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-06-02,BTC,365,nominal_10y_d1,10Y yield change,-0.0712633839387422,-0.1586828285350796,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-06-16,BTC,365,qqq_ret,QQQ return,0.9606114847774224,0.4514855584076256,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-06-16,BTC,365,spy_ret,SPY return,1.1977848416965644,0.4372815743683933,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-06-16,BTC,365,dxy_ret,DXY return,-0.7114710684279008,-0.1189244060675117,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-06-16,BTC,365,gold_ret,Gold return,0.884721533141578,0.2409916149278043,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-06-16,BTC,365,vix_d1,VIX change,-0.0088959566801362,-0.3073060289611883,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-06-16,BTC,365,real_yield_d1,Real-yield change,-0.0631996946436735,-0.1365058911645015,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-06-16,BTC,365,nominal_10y_d1,10Y yield change,-0.0418566623547539,-0.0951778115513112,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-06-30,BTC,365,qqq_ret,QQQ return,0.9043229710108532,0.4269124693674727,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-06-30,BTC,365,spy_ret,SPY return,1.139150476075398,0.4140240276558391,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-06-30,BTC,365,dxy_ret,DXY return,-0.5493032265052642,-0.094421177097285,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-06-30,BTC,365,gold_ret,Gold return,0.9235442183398204,0.2600091882980705,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-06-30,BTC,365,vix_d1,VIX change,-0.008623147442597,-0.2998730931725165,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-06-30,BTC,365,real_yield_d1,Real-yield change,-0.0617119040437175,-0.1378728894524497,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-06-30,BTC,365,nominal_10y_d1,10Y yield change,-0.0482294401759588,-0.1129366420419659,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-07-14,BTC,365,qqq_ret,QQQ return,0.8861730652121228,0.4178046657796044,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-07-14,BTC,365,spy_ret,SPY return,1.127940011663412,0.4104719484410883,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-07-14,BTC,365,dxy_ret,DXY return,-0.5451834865075803,-0.0939258943783455,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-07-14,BTC,365,gold_ret,Gold return,0.9061784617858673,0.2534004145677671,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-07-14,BTC,365,vix_d1,VIX change,-0.0085340028461505,-0.2948868181443832,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-07-14,BTC,365,real_yield_d1,Real-yield change,-0.0695721585733136,-0.1565370238791036,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-07-14,BTC,365,nominal_10y_d1,10Y yield change,-0.0602742880038494,-0.1412124573899851,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-07-28,BTC,365,qqq_ret,QQQ return,0.8623522943570361,0.4078253300224558,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-07-28,BTC,365,spy_ret,SPY return,1.11324027476213,0.4066727377427402,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-07-28,BTC,365,dxy_ret,DXY return,-0.4635206789095203,-0.0821122899607264,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-07-28,BTC,365,gold_ret,Gold return,0.8834314630537898,0.2540985475010625,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-07-28,BTC,365,vix_d1,VIX change,-0.0085093685178377,-0.2991919591803644,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-07-28,BTC,365,real_yield_d1,Real-yield change,-0.0688530195421136,-0.1588883592478619,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-07-28,BTC,365,nominal_10y_d1,10Y yield change,-0.0645038623697334,-0.155676780914884,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-08-11,BTC,365,qqq_ret,QQQ return,0.8661271051219768,0.4099933623902754,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-08-11,BTC,365,spy_ret,SPY return,1.1082481662359025,0.4049676032892584,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-08-11,BTC,365,dxy_ret,DXY return,-0.4867712750361139,-0.0856031503493007,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-08-11,BTC,365,gold_ret,Gold return,0.8903619458348369,0.2560064688880056,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-08-11,BTC,365,vix_d1,VIX change,-0.0084139384813833,-0.2964546494380072,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-08-11,BTC,365,real_yield_d1,Real-yield change,-0.066685073472676,-0.1531989908965255,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-08-11,BTC,365,nominal_10y_d1,10Y yield change,-0.0628554000783125,-0.1527455735244238,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-08-25,BTC,365,qqq_ret,QQQ return,0.8485762339247173,0.4058899746787552,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-08-25,BTC,365,spy_ret,SPY return,1.0954192248728525,0.4032530070484697,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-08-25,BTC,365,dxy_ret,DXY return,-0.4655567340017584,-0.0816524298439162,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-08-25,BTC,365,gold_ret,Gold return,0.8575050231410415,0.2478563124493932,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-08-25,BTC,365,vix_d1,VIX change,-0.0085152658119197,-0.3008370760178565,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-08-25,BTC,365,real_yield_d1,Real-yield change,-0.0622614095125329,-0.1461360699490908,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-08-25,BTC,365,nominal_10y_d1,10Y yield change,-0.0567431842156015,-0.1401299763444608,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-09-08,BTC,365,qqq_ret,QQQ return,0.8320409485506504,0.3928791507155632,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-09-08,BTC,365,spy_ret,SPY return,1.0827582506160374,0.3914781631761977,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-09-08,BTC,365,dxy_ret,DXY return,-0.5712950058651233,-0.100915939398081,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-09-08,BTC,365,gold_ret,Gold return,0.837815253341773,0.2416857122988251,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-09-08,BTC,365,vix_d1,VIX change,-0.0078990158597568,-0.2729918736989016,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-09-08,BTC,365,real_yield_d1,Real-yield change,-0.0646442377536525,-0.1504088637372825,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-09-08,BTC,365,nominal_10y_d1,10Y yield change,-0.0574376883728457,-0.1418695630897328,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-09-22,BTC,365,qqq_ret,QQQ return,0.7001896488538362,0.3364208175859968,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-09-22,BTC,365,spy_ret,SPY return,0.918843791472202,0.3358740683858049,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-09-22,BTC,365,dxy_ret,DXY return,-0.650198010982571,-0.1180786152768362,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-09-22,BTC,365,gold_ret,Gold return,0.727086947575232,0.2173190131225805,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-09-22,BTC,365,vix_d1,VIX change,-0.0066107643269685,-0.2362258133239401,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-09-22,BTC,365,real_yield_d1,Real-yield change,-0.0662204957133523,-0.1616340545375067,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
2023-09-22,BTC,365,nominal_10y_d1,10Y yield change,-0.057588669021223,-0.1498390951164823,365,365,contemporaneous,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.
